current_image,is_repeat,trial_index,is_blank_trial,is_new_run,run_num,previous_image,all_blanks_list
images/stimuli_labeled/coco_nonshared_64977__primitive_figurine_silhouettes.jpg,0,12,0,0,12,blank,"[11, 20, 35]"
images/stimuli_labeled/coco_shared_443__wine_tasting_gathering.jpg,0,13,0,0,12,"primitive
figurine
silhouettes","[11, 20, 35]"
images/stimuli_labeled/coco_shared_74__colorful_kites_flying.jpg,0,14,0,0,12,"wine
tasting
gathering","[11, 20, 35]"
images/stimuli_labeled/coco_nonshared_71553__new_york_taxi.jpg,0,15,0,0,12,"colorful
kites
flying","[11, 20, 35]"
images/stimuli_labeled/coco_shared_654__buddhist_temple_entrance.jpg,1,16,0,0,12,"new
york
taxi","[11, 20, 35]"
images/stimuli_labeled/coco_shared_285__woman_walking_dog.jpg,0,17,0,0,12,"buddhist
temple
entrance","[11, 20, 35]"
images/stimuli_labeled/coco_shared_386__modern_white_bathroom.jpg,0,18,0,0,12,"woman
walking
dog","[11, 20, 35]"
images/stimuli_labeled/coco_shared_915__childrens_outdoor_meal.jpg,0,19,0,0,12,"modern
white
bathroom","[11, 20, 35]"
blank.jpg,0,20,1,0,12,"childrens
outdoor
meal","[11, 20, 35]"
images/stimuli_labeled/coco_shared_867__church_clock_towers.jpg,0,21,0,0,12,blank,"[11, 20, 35]"
images/stimuli_labeled/coco_nonshared_17724__ancient_terracotta_urns.jpg,0,22,0,0,12,"church
clock
towers","[11, 20, 35]"
images/stimuli_labeled/coco_shared_344__messy_unmade_bed.jpg,1,23,0,0,12,"ancient
terracotta
urns","[11, 20, 35]"
images/stimuli_labeled/coco_shared_8__cat_on_car.jpg,0,24,0,0,12,"messy
unmade
bed","[11, 20, 35]"
images/stimuli_labeled/coco_shared_78__kitchen_window_sailboat.jpg,0,25,0,0,12,"cat
on
car","[11, 20, 35]"
images/stimuli_labeled/coco_shared_568__elegant_bathroom_interior.jpg,0,26,0,0,12,"kitchen
window
sailboat","[11, 20, 35]"
images/stimuli_labeled/coco_shared_698__computer_classroom_setup.jpg,1,27,0,0,12,"elegant
bathroom
interior","[11, 20, 35]"
images/stimuli_labeled/coco_shared_338__modern_kitchen_appliances.jpg,0,28,0,0,12,"computer
classroom
setup","[11, 20, 35]"
images/stimuli_labeled/coco_shared_876__woman_dog_bench.jpg,1,29,0,0,12,"modern
kitchen
appliances","[11, 20, 35]"
images/stimuli_labeled/coco_shared_756__woman_using_phone.jpg,0,30,0,0,12,"woman
dog
bench","[11, 20, 35]"
images/stimuli_labeled/coco_shared_245__large_sailing_ship.jpg,1,31,0,0,12,"woman
using
phone","[11, 20, 35]"
images/stimuli_labeled/coco_shared_52__ferry_stop_sign.jpg,1,32,0,0,12,"large
sailing
ship","[11, 20, 35]"
images/stimuli_labeled/coco_shared_741__cyclists_flowers_park.jpg,0,33,0,0,12,"ferry
stop
sign","[11, 20, 35]"
images/stimuli_labeled/coco_nonshared_52670__blurry_plant_window.jpg,0,34,0,0,12,"cyclists
flowers
park","[11, 20, 35]"
blank.jpg,0,35,1,1,12,"blurry
plant
window","[11, 20, 35]"
images/stimuli_labeled/coco_shared_542__baby_on_keyboard.jpg,0,0,0,0,13,blank,"[10, 20, 35]"
images/stimuli_labeled/coco_shared_447__red_locomotive_approaching.jpg,0,1,0,0,13,"baby
on
keyboard","[10, 20, 35]"
images/stimuli_labeled/coco_nonshared_34753__protester_dog_sign.jpg,0,2,0,0,13,"red
locomotive
approaching","[10, 20, 35]"
images/stimuli_labeled/coco_nonshared_55219__dog_wine_christmas.jpg,0,3,0,0,13,"protester
dog
sign","[10, 20, 35]"
images/stimuli_labeled/coco_shared_767__truck_towing_trailer.jpg,0,4,0,0,13,"dog
wine
christmas","[10, 20, 35]"
images/stimuli_labeled/coco_shared_506__open_illuminated_refrigerator.jpg,1,5,0,0,13,"truck
towing
trailer","[10, 20, 35]"
images/stimuli_labeled/coco_shared_42__vintage_green_train.jpg,0,6,0,0,13,"open
illuminated
refrigerator","[10, 20, 35]"
images/stimuli_labeled/coco_shared_852__ornate_street_clock.jpg,1,7,0,0,13,"vintage
green
train","[10, 20, 35]"
images/stimuli_labeled/coco_shared_338__modern_kitchen_appliances.jpg,1,8,0,0,13,"ornate
street
clock","[10, 20, 35]"
images/stimuli_labeled/extra20__trumpeter_playing_park.jpg,1,9,0,0,13,"modern
kitchen
appliances","[10, 20, 35]"
blank.jpg,0,10,1,0,13,"trumpeter
playing
park","[10, 20, 35]"
images/stimuli_labeled/coco_shared_202__motorcycles_lined_up.jpg,0,11,0,0,13,blank,"[10, 20, 35]"
images/stimuli_labeled/coco_shared_341__messy_computer_desk.jpg,0,12,0,0,13,"motorcycles
lined
up","[10, 20, 35]"
images/stimuli_labeled/coco_nonshared_17376__woodentopped_floral_tin.jpg,0,13,0,0,13,"messy
computer
desk","[10, 20, 35]"
images/stimuli_labeled/coco_shared_644__ornate_clock_tower.jpg,0,14,0,0,13,"woodentopped
floral
tin","[10, 20, 35]"
images/stimuli_labeled/coco_shared_480__garden_park_bench.jpg,0,15,0,0,13,"ornate
clock
tower","[10, 20, 35]"
images/stimuli_labeled/coco_shared_894__organized_computer_workspace.jpg,0,16,0,0,13,"garden
park
bench","[10, 20, 35]"
images/stimuli_labeled/coco_nonshared_33304__cats_person_bed.jpg,0,17,0,0,13,"organized
computer
workspace","[10, 20, 35]"
images/stimuli_labeled/coco_shared_489__flower_pot_centerpiece.jpg,0,18,0,0,13,"cats
person
bed","[10, 20, 35]"
images/stimuli_labeled/coco_shared_449__ornate_clock_tower.jpg,0,19,0,0,13,"flower
pot
centerpiece","[10, 20, 35]"
blank.jpg,0,20,1,0,13,"ornate
clock
tower","[10, 20, 35]"
images/stimuli_labeled/coco_shared_548__smartphone_flip_phone_charger.jpg,0,21,0,0,13,blank,"[10, 20, 35]"
images/stimuli_labeled/coco_shared_941__airport_luggage_carousel.jpg,0,22,0,0,13,"smartphone
flip
phone
charger","[10, 20, 35]"
images/stimuli_labeled/coco_shared_209__official_government_meeting.jpg,0,23,0,0,13,"airport
luggage
carousel","[10, 20, 35]"
images/stimuli_labeled/coco_shared_402__bathroom_mirror_flowers.jpg,0,24,0,0,13,"official
government
meeting","[10, 20, 35]"
images/stimuli_labeled/extra11__happy_smiling_dog.jpg,0,25,0,0,13,"bathroom
mirror
flowers","[10, 20, 35]"
images/stimuli_labeled/coco_nonshared_22650__dj_in_wheelchair.jpg,0,26,0,0,13,"happy
smiling
dog","[10, 20, 35]"
images/stimuli_labeled/coco_shared_791__historic_clock_tower.jpg,0,27,0,0,13,"dj
in
wheelchair","[10, 20, 35]"
images/stimuli_labeled/extra1__boxer_dog_outdoors.jpg,0,28,0,0,13,"historic
clock
tower","[10, 20, 35]"
images/stimuli_labeled/coco_nonshared_33805__busy_city_street.jpg,0,29,0,0,13,"boxer
dog
outdoors","[10, 20, 35]"
images/stimuli_labeled/coco_shared_839__cat_near_car.jpg,0,30,0,0,13,"busy
city
street","[10, 20, 35]"
images/stimuli_labeled/coco_shared_330__congested_urban_highway.jpg,1,31,0,0,13,"cat
near
car","[10, 20, 35]"
images/stimuli_labeled/coco_nonshared_29299__dog_cat_napping.jpg,0,32,0,0,13,"congested
urban
highway","[10, 20, 35]"
images/stimuli_labeled/coco_nonshared_4020__tooth_dental_procedure.jpg,0,33,0,0,13,"dog
cat
napping","[10, 20, 35]"
images/stimuli_labeled/coco_shared_617__turquoise_bathroom_interior.jpg,0,34,0,0,13,"tooth
dental
procedure","[10, 20, 35]"
blank.jpg,0,35,1,1,13,"turquoise
bathroom
interior","[10, 20, 35]"
images/stimuli_labeled/extra32__park_violinist_performing.jpg,1,0,0,0,14,blank,"[8, 22, 35]"
images/stimuli_labeled/coco_nonshared_35121__dog_bowl_statue.jpg,0,1,0,0,14,"park
violinist
performing","[8, 22, 35]"
images/stimuli_labeled/coco_shared_898__striped_alert_cat.jpg,1,2,0,0,14,"dog
bowl
statue","[8, 22, 35]"
images/stimuli_labeled/coco_shared_977__cozy_bedroom_view.jpg,0,3,0,0,14,"striped
alert
cat","[8, 22, 35]"
images/stimuli_labeled/coco_shared_20__children_reading_book.jpg,1,4,0,0,14,"cozy
bedroom
view","[8, 22, 35]"
images/stimuli_labeled/coco_shared_628__clock_tower_stormy.jpg,0,5,0,0,14,"children
reading
book","[8, 22, 35]"
images/stimuli_labeled/album16__father_daughter_embrace.jpg,0,6,0,0,14,"clock
tower
stormy","[8, 22, 35]"
images/stimuli_labeled/coco_shared_766__cyclist_passing_church.jpg,0,7,0,0,14,"father
daughter
embrace","[8, 22, 35]"
blank.jpg,0,8,1,0,14,"cyclist
passing
church","[8, 22, 35]"
images/stimuli_labeled/coco_shared_842__colorful_openplan_living_room.jpg,0,9,0,0,14,blank,"[8, 22, 35]"
images/stimuli_labeled/coco_shared_940__floral_bedding_set.jpg,0,10,0,0,14,"colorful
openplan
living
room","[8, 22, 35]"
images/stimuli_labeled/coco_shared_210__red_stop_sign.jpg,0,11,0,0,14,"floral
bedding
set","[8, 22, 35]"
images/stimuli_labeled/coco_nonshared_53402__unmade_bed_corner.jpg,0,12,0,0,14,"red
stop
sign","[8, 22, 35]"
images/stimuli_labeled/extra17__trumpeter_at_window.jpg,0,13,0,0,14,"unmade
bed
corner","[8, 22, 35]"
images/stimuli_labeled/coco_shared_845__woman_walking_telephoning.jpg,0,14,0,0,14,"trumpeter
at
window","[8, 22, 35]"
images/stimuli_labeled/coco_shared_70__yellow_fire_hydrant.jpg,0,15,0,0,14,"woman
walking
telephoning","[8, 22, 35]"
images/stimuli_labeled/coco_nonshared_71091__sheep_by_fence.jpg,0,16,0,0,14,"yellow
fire
hydrant","[8, 22, 35]"
images/stimuli_labeled/extra37__man_drinking_beer.jpg,0,17,0,0,14,"sheep
by
fence","[8, 22, 35]"
images/stimuli_labeled/coco_shared_732__child_flying_kite.jpg,0,18,0,0,14,"man
drinking
beer","[8, 22, 35]"
images/stimuli_labeled/coco_shared_315__vintage_motel_sign.jpg,1,19,0,0,14,"child
flying
kite","[8, 22, 35]"
images/stimuli_labeled/coco_shared_918__spice_rack_kitchen.jpg,0,20,0,0,14,"vintage
motel
sign","[8, 22, 35]"
images/stimuli_labeled/coco_shared_938__potted_plant_clock.jpg,1,21,0,0,14,"spice
rack
kitchen","[8, 22, 35]"
blank.jpg,0,22,1,0,14,"potted
plant
clock","[8, 22, 35]"
images/stimuli_labeled/coco_shared_477__woman_opening_refrigerator.jpg,0,23,0,0,14,blank,"[8, 22, 35]"
images/stimuli_labeled/coco_shared_55__historic_clock_tower.jpg,0,24,0,0,14,"woman
opening
refrigerator","[8, 22, 35]"
images/stimuli_labeled/coco_shared_544__lake_mountain_boat.jpg,0,25,0,0,14,"historic
clock
tower","[8, 22, 35]"
images/stimuli_labeled/coco_shared_738__home_office_workspace.jpg,1,26,0,0,14,"lake
mountain
boat","[8, 22, 35]"
images/stimuli_labeled/coco_nonshared_2999__urban_street_scene.jpg,0,27,0,0,14,"home
office
workspace","[8, 22, 35]"
images/stimuli_labeled/coco_shared_99__open_stocked_refrigerator.jpg,0,28,0,0,14,"urban
street
scene","[8, 22, 35]"
images/stimuli_labeled/coco_nonshared_26996__cats_on_bed.jpg,0,29,0,0,14,"open
stocked
refrigerator","[8, 22, 35]"
images/stimuli_labeled/coco_nonshared_2967__man_reading_newspaper.jpg,0,30,0,0,14,"cats
on
bed","[8, 22, 35]"
images/stimuli_labeled/coco_shared_542__baby_on_keyboard.jpg,1,31,0,0,14,"man
reading
newspaper","[8, 22, 35]"
images/stimuli_labeled/coco_shared_3__windsurfer_kayaks_lake.jpg,0,32,0,0,14,"baby
on
keyboard","[8, 22, 35]"
images/stimuli_labeled/coco_shared_622__night_traffic_intersection.jpg,0,33,0,0,14,"windsurfer
kayaks
lake","[8, 22, 35]"
images/stimuli_labeled/coco_shared_805__roadwork_warning_sign.jpg,0,34,0,0,14,"night
traffic
intersection","[8, 22, 35]"
blank.jpg,0,35,1,1,14,"roadwork
warning
sign","[8, 22, 35]"
images/stimuli_labeled/extra45__rustic_orange_crate.jpg,0,0,0,0,15,blank,"[9, 18, 35]"
images/stimuli_labeled/coco_shared_928__ornate_antique_room.jpg,0,1,0,0,15,"rustic
orange
crate","[9, 18, 35]"
images/stimuli_labeled/coco_shared_863__hightech_computer_workspace.jpg,0,2,0,0,15,"ornate
antique
room","[9, 18, 35]"
images/stimuli_labeled/target1__musician_playing_trumpet.jpg,1,3,0,0,15,"hightech
computer
workspace","[9, 18, 35]"
images/stimuli_labeled/coco_nonshared_37698__crowded_store_entrance.jpg,0,4,0,0,15,"musician
playing
trumpet","[9, 18, 35]"
images/stimuli_labeled/coco_shared_213__compact_bathroom_television.jpg,0,5,0,0,15,"crowded
store
entrance","[9, 18, 35]"
images/stimuli_labeled/coco_shared_729__umbrella_underpass_solitude.jpg,1,6,0,0,15,"compact
bathroom
television","[9, 18, 35]"
images/stimuli_labeled/extra4__trumpeter_playing_outdoors.jpg,0,7,0,0,15,"umbrella
underpass
solitude","[9, 18, 35]"
images/stimuli_labeled/coco_nonshared_8289__cat_on_bedding.jpg,0,8,0,0,15,"trumpeter
playing
outdoors","[9, 18, 35]"
blank.jpg,0,9,1,0,15,"cat
on
bedding","[9, 18, 35]"
images/stimuli_labeled/coco_nonshared_1037__food_cart_radio_city.jpg,0,10,0,0,15,blank,"[9, 18, 35]"
images/stimuli_labeled/album1__dad_smiling.jpg,0,11,0,0,15,"food
cart
radio
city","[9, 18, 35]"
images/stimuli_labeled/coco_shared_396__messy_coffee_table.jpg,0,12,0,0,15,"dad
smiling","[9, 18, 35]"
images/stimuli_labeled/coco_shared_798__modern_bathroom_interior.jpg,1,13,0,0,15,"messy
coffee
table","[9, 18, 35]"
images/stimuli_labeled/coco_nonshared_33673__guitar_on_bed.jpg,0,14,0,0,15,"modern
bathroom
interior","[9, 18, 35]"
images/stimuli_labeled/coco_shared_442__cozy_green_livingroom.jpg,0,15,0,0,15,"guitar
on
bed","[9, 18, 35]"
images/stimuli_labeled/coco_shared_722__vintage_ornate_bathroom.jpg,1,16,0,0,15,"cozy
green
livingroom","[9, 18, 35]"
images/stimuli_labeled/coco_shared_897__yellow_fire_hydrant.jpg,1,17,0,0,15,"vintage
ornate
bathroom","[9, 18, 35]"
blank.jpg,0,18,1,0,15,"yellow
fire
hydrant","[9, 18, 35]"
images/stimuli_labeled/coco_shared_363__modern_bathroom_interior.jpg,0,19,0,0,15,blank,"[9, 18, 35]"
images/stimuli_labeled/coco_shared_638__tricolored_corgi_dog.jpg,0,20,0,0,15,"modern
bathroom
interior","[9, 18, 35]"
images/stimuli_labeled/coco_shared_286__train_station_platform.jpg,0,21,0,0,15,"tricolored
corgi
dog","[9, 18, 35]"
images/stimuli_labeled/coco_shared_8__cat_on_car.jpg,1,22,0,0,15,"train
station
platform","[9, 18, 35]"
images/stimuli_labeled/coco_shared_57__vintage_royal_scotsman.jpg,0,23,0,0,15,"cat
on
car","[9, 18, 35]"
images/stimuli_labeled/coco_nonshared_61491__skulls_dracula_clock.jpg,0,24,0,0,15,"vintage
royal
scotsman","[9, 18, 35]"
images/stimuli_labeled/coco_shared_457__small_white_bathroom.jpg,1,25,0,0,15,"skulls
dracula
clock","[9, 18, 35]"
images/stimuli_labeled/coco_nonshared_9330__bicycle_wheel_fallen.jpg,0,26,0,0,15,"small
white
bathroom","[9, 18, 35]"
images/stimuli_labeled/coco_shared_109__vintage_steam_locomotive.jpg,0,27,0,0,15,"bicycle
wheel
fallen","[9, 18, 35]"
images/stimuli_labeled/coco_shared_289__floral_upholstered_headboard.jpg,0,28,0,0,15,"vintage
steam
locomotive","[9, 18, 35]"
images/stimuli_labeled/extra7__sealing_cardboard_box.jpg,0,29,0,0,15,"floral
upholstered
headboard","[9, 18, 35]"
images/stimuli_labeled/target1__musician_playing_trumpet.jpg,1,30,0,0,15,"sealing
cardboard
box","[9, 18, 35]"
images/stimuli_labeled/coco_shared_251__red_cups_stacked.jpg,1,31,0,0,15,"musician
playing
trumpet","[9, 18, 35]"
images/stimuli_labeled/coco_shared_874__pink_umbrella_foreground.jpg,0,32,0,0,15,"red
cups
stacked","[9, 18, 35]"
images/stimuli_labeled/coco_shared_16__man_at_podium.jpg,0,33,0,0,15,"pink
umbrella
foreground","[9, 18, 35]"
images/stimuli_labeled/coco_nonshared_42321__dog_camera_person.jpg,0,34,0,0,15,"man
at
podium","[9, 18, 35]"
blank.jpg,0,35,1,1,15,"dog
camera
person","[9, 18, 35]"
images/stimuli_labeled/coco_nonshared_13631__sleeping_dogs_cuddling.jpg,0,0,0,0,16,blank,"[10, 21, 35]"
images/stimuli_labeled/coco_shared_670__black_cruiser_motorcycle.jpg,0,1,0,0,16,"sleeping
dogs
cuddling","[10, 21, 35]"
images/stimuli_labeled/coco_nonshared_57492__antique_quilt_bedroom.jpg,0,2,0,0,16,"black
cruiser
motorcycle","[10, 21, 35]"
images/stimuli_labeled/extra3__trumpet_player_outdoors.jpg,0,3,0,0,16,"antique
quilt
bedroom","[10, 21, 35]"
images/stimuli_labeled/coco_shared_747__white_city_bus.jpg,0,4,0,0,16,"trumpet
player
outdoors","[10, 21, 35]"
images/stimuli_labeled/coco_nonshared_20250__storefront_shoe_display.jpg,0,5,0,0,16,"white
city
bus","[10, 21, 35]"
images/stimuli_labeled/coco_shared_814__chicago_police_boat.jpg,0,6,0,0,16,"storefront
shoe
display","[10, 21, 35]"
images/stimuli_labeled/coco_shared_435__modern_white_kitchen.jpg,0,7,0,0,16,"chicago
police
boat","[10, 21, 35]"
images/stimuli_labeled/coco_shared_833__traffic_light_stop.jpg,0,8,0,0,16,"modern
white
kitchen","[10, 21, 35]"
images/stimuli_labeled/coco_shared_702__cat_on_windowsill.jpg,1,9,0,0,16,"traffic
light
stop","[10, 21, 35]"
blank.jpg,0,10,1,0,16,"cat
on
windowsill","[10, 21, 35]"
images/stimuli_labeled/coco_shared_644__ornate_clock_tower.jpg,1,11,0,0,16,blank,"[10, 21, 35]"
images/stimuli_labeled/coco_nonshared_21546__two_blackandwhite_cats.jpg,0,12,0,0,16,"ornate
clock
tower","[10, 21, 35]"
images/stimuli_labeled/coco_shared_281__clock_tower_building.jpg,1,13,0,0,16,"two
blackandwhite
cats","[10, 21, 35]"
images/stimuli_labeled/extra38__elderly_fruit_vendor.jpg,0,14,0,0,16,"clock
tower
building","[10, 21, 35]"
images/stimuli_labeled/coco_shared_422__modern_bathroom_sink.jpg,0,15,0,0,16,"elderly
fruit
vendor","[10, 21, 35]"
images/stimuli_labeled/coco_shared_996__blue_train_passing.jpg,1,16,0,0,16,"modern
bathroom
sink","[10, 21, 35]"
images/stimuli_labeled/coco_shared_356__green_fire_hydrant.jpg,0,17,0,0,16,"blue
train
passing","[10, 21, 35]"
images/stimuli_labeled/coco_nonshared_42961__cat_shadow_circular.jpg,0,18,0,0,16,"green
fire
hydrant","[10, 21, 35]"
images/stimuli_labeled/coco_shared_838__man_eating_sandwich.jpg,1,19,0,0,16,"cat
shadow
circular","[10, 21, 35]"
images/stimuli_labeled/coco_shared_766__cyclist_passing_church.jpg,1,20,0,0,16,"man
eating
sandwich","[10, 21, 35]"
blank.jpg,0,21,1,0,16,"cyclist
passing
church","[10, 21, 35]"
images/stimuli_labeled/coco_shared_728__refrigerator_and_stove.jpg,1,22,0,0,16,blank,"[10, 21, 35]"
images/stimuli_labeled/coco_shared_283__ancient_stone_tower.jpg,0,23,0,0,16,"refrigerator
and
stove","[10, 21, 35]"
images/stimuli_labeled/coco_shared_306__cat_shoes_sunlight.jpg,0,24,0,0,16,"ancient
stone
tower","[10, 21, 35]"
images/stimuli_labeled/extra39__black_poodle_sitting.jpg,1,25,0,0,16,"cat
shoes
sunlight","[10, 21, 35]"
images/stimuli_labeled/coco_shared_157__computer_setup_soccer.jpg,0,26,0,0,16,"black
poodle
sitting","[10, 21, 35]"
images/stimuli_labeled/coco_shared_437__gps_devices_flowers.jpg,0,27,0,0,16,"computer
setup
soccer","[10, 21, 35]"
images/stimuli_labeled/coco_shared_743__tourist_photographing_waterfall.jpg,0,28,0,0,16,"gps
devices
flowers","[10, 21, 35]"
images/stimuli_labeled/coco_shared_193__yellow_school_bus.jpg,0,29,0,0,16,"tourist
photographing
waterfall","[10, 21, 35]"
images/stimuli_labeled/extra13__man_smoking_cigarette.jpg,0,30,0,0,16,"yellow
school
bus","[10, 21, 35]"
images/stimuli_labeled/coco_shared_364__yawning_kitchen_person.jpg,0,31,0,0,16,"man
smoking
cigarette","[10, 21, 35]"
images/stimuli_labeled/extra8__man_with_mustache.jpg,1,32,0,0,16,"yawning
kitchen
person","[10, 21, 35]"
images/stimuli_labeled/coco_nonshared_1666__new_york_street.jpg,0,33,0,0,16,"man
with
mustache","[10, 21, 35]"
images/stimuli_labeled/coco_shared_987__iconic_london_bus.jpg,0,34,0,0,16,"new
york
street","[10, 21, 35]"
blank.jpg,0,35,1,1,16,"iconic
london
bus","[10, 21, 35]"
images/stimuli_labeled/coco_shared_289__floral_upholstered_headboard.jpg,1,0,0,0,17,blank,"[12, 21, 35]"
images/stimuli_labeled/coco_shared_61__dining_table_arrangement.jpg,0,1,0,0,17,"floral
upholstered
headboard","[12, 21, 35]"
images/stimuli_labeled/coco_shared_608__elder_on_bench.jpg,0,2,0,0,17,"dining
table
arrangement","[12, 21, 35]"
images/stimuli_labeled/coco_nonshared_46430__dog_under_desk.jpg,0,3,0,0,17,"elder
on
bench","[12, 21, 35]"
images/stimuli_labeled/coco_nonshared_56908__vintage_wooden_skis.jpg,0,4,0,0,17,"dog
under
desk","[12, 21, 35]"
images/stimuli_labeled/coco_nonshared_32762__ancient_minoan_vase.jpg,0,5,0,0,17,"vintage
wooden
skis","[12, 21, 35]"
images/stimuli_labeled/coco_shared_605__light_rail_train.jpg,1,6,0,0,17,"ancient
minoan
vase","[12, 21, 35]"
images/stimuli_labeled/coco_shared_402__bathroom_mirror_flowers.jpg,1,7,0,0,17,"light
rail
train","[12, 21, 35]"
images/stimuli_labeled/coco_shared_363__modern_bathroom_interior.jpg,1,8,0,0,17,"bathroom
mirror
flowers","[12, 21, 35]"
images/stimuli_labeled/coco_shared_930__colorful_umbrellas_gathering.jpg,0,9,0,0,17,"modern
bathroom
interior","[12, 21, 35]"
images/stimuli_labeled/extra27__guitarist_playing_acoustic.jpg,0,10,0,0,17,"colorful
umbrellas
gathering","[12, 21, 35]"
images/stimuli_labeled/coco_shared_614__cat_behind_bars.jpg,0,11,0,0,17,"guitarist
playing
acoustic","[12, 21, 35]"
blank.jpg,0,12,1,0,17,"cat
behind
bars","[12, 21, 35]"
images/stimuli_labeled/coco_shared_635__cozy_living_room.jpg,0,13,0,0,17,blank,"[12, 21, 35]"
images/stimuli_labeled/coco_shared_19__japanese_toilet_bathroom.jpg,0,14,0,0,17,"cozy
living
room","[12, 21, 35]"
images/stimuli_labeled/coco_shared_630__cat_on_couch.jpg,0,15,0,0,17,"japanese
toilet
bathroom","[12, 21, 35]"
images/stimuli_labeled/coco_nonshared_10654__rainy_chinatown_storefront.jpg,0,16,0,0,17,"cat
on
couch","[12, 21, 35]"
images/stimuli_labeled/coco_shared_83__sailboat_ship_port.jpg,0,17,0,0,17,"rainy
chinatown
storefront","[12, 21, 35]"
images/stimuli_labeled/coco_shared_393__modern_kitchen_island.jpg,0,18,0,0,17,"sailboat
ship
port","[12, 21, 35]"
images/stimuli_labeled/coco_shared_235__hairdresser_blowdrying_customer.jpg,0,19,0,0,17,"modern
kitchen
island","[12, 21, 35]"
images/stimuli_labeled/coco_shared_132__outdoor_night_computing.jpg,0,20,0,0,17,"hairdresser
blowdrying
customer","[12, 21, 35]"
blank.jpg,0,21,1,0,17,"outdoor
night
computing","[12, 21, 35]"
images/stimuli_labeled/coco_shared_477__woman_opening_refrigerator.jpg,1,22,0,0,17,blank,"[12, 21, 35]"
images/stimuli_labeled/coco_shared_841__red_umbrella_overlook.jpg,0,23,0,0,17,"woman
opening
refrigerator","[12, 21, 35]"
images/stimuli_labeled/coco_shared_422__modern_bathroom_sink.jpg,1,24,0,0,17,"red
umbrella
overlook","[12, 21, 35]"
images/stimuli_labeled/coco_shared_883__bathroom_vanity_mirror.jpg,0,25,0,0,17,"modern
bathroom
sink","[12, 21, 35]"
images/stimuli_labeled/target0__man_dog_stairs.jpg,1,26,0,0,17,"bathroom
vanity
mirror","[12, 21, 35]"
images/stimuli_labeled/coco_shared_142__wooden_bed_whitesheet.jpg,1,27,0,0,17,"man
dog
stairs","[12, 21, 35]"
images/stimuli_labeled/coco_shared_351__office_cubicle_workspace.jpg,1,28,0,0,17,"wooden
bed
whitesheet","[12, 21, 35]"
images/stimuli_labeled/coco_shared_819__laptop_mouse_notebook.jpg,0,29,0,0,17,"office
cubicle
workspace","[12, 21, 35]"
images/stimuli_labeled/coco_shared_846__elegant_table_setting.jpg,0,30,0,0,17,"laptop
mouse
notebook","[12, 21, 35]"
images/stimuli_labeled/coco_shared_288__colorful_locomotive_train.jpg,0,31,0,0,17,"elegant
table
setting","[12, 21, 35]"
images/stimuli_labeled/coco_nonshared_65476__pets_portrait_collage.jpg,0,32,0,0,17,"colorful
locomotive
train","[12, 21, 35]"
images/stimuli_labeled/coco_shared_854__rusty_river_boat.jpg,1,33,0,0,17,"pets
portrait
collage","[12, 21, 35]"
images/stimuli_labeled/coco_shared_128__woman_texting_subway.jpg,0,34,0,0,17,"rusty
river
boat","[12, 21, 35]"
blank.jpg,0,35,1,1,17,"woman
texting
subway","[12, 21, 35]"
images/stimuli_labeled/coco_nonshared_39764__man_jumping_midair.jpg,0,0,0,0,18,blank,"[9, 18, 35]"
images/stimuli_labeled/extra23__red_wooden_crate.jpg,0,1,0,0,18,"man
jumping
midair","[9, 18, 35]"
images/stimuli_labeled/coco_nonshared_10535__man_viewing_times_square.jpg,0,2,0,0,18,"red
wooden
crate","[9, 18, 35]"
images/stimuli_labeled/coco_nonshared_33876__antique_grandfather_clock.jpg,0,3,0,0,18,"man
viewing
times
square","[9, 18, 35]"
images/stimuli_labeled/coco_shared_470__tiled_bathroom_interior.jpg,1,4,0,0,18,"antique
grandfather
clock","[9, 18, 35]"
images/stimuli_labeled/coco_shared_79__hand_holding_remote.jpg,1,5,0,0,18,"tiled
bathroom
interior","[9, 18, 35]"
images/stimuli_labeled/coco_shared_348__heartshaped_kite_flying.jpg,0,6,0,0,18,"hand
holding
remote","[9, 18, 35]"
images/stimuli_labeled/coco_shared_122__hanging_kitchen_pots.jpg,1,7,0,0,18,"heartshaped
kite
flying","[9, 18, 35]"
images/stimuli_labeled/coco_shared_924__birds_on_table.jpg,0,8,0,0,18,"hanging
kitchen
pots","[9, 18, 35]"
blank.jpg,0,9,1,0,18,"birds
on
table","[9, 18, 35]"
images/stimuli_labeled/coco_shared_401__highway_directional_signs.jpg,0,10,0,0,18,blank,"[9, 18, 35]"
images/stimuli_labeled/coco_shared_841__red_umbrella_overlook.jpg,1,11,0,0,18,"highway
directional
signs","[9, 18, 35]"
images/stimuli_labeled/coco_shared_667__elegant_wine_tasting.jpg,0,12,0,0,18,"red
umbrella
overlook","[9, 18, 35]"
images/stimuli_labeled/album7__child_on_tv.jpg,1,13,0,0,18,"elegant
wine
tasting","[9, 18, 35]"
images/stimuli_labeled/coco_shared_759__snowy_street_signs.jpg,0,14,0,0,18,"child
on
tv","[9, 18, 35]"
images/stimuli_labeled/extra31__elderly_man_portrait.jpg,0,15,0,0,18,"snowy
street
signs","[9, 18, 35]"
images/stimuli_labeled/coco_shared_309__vintage_bathroom_tub.jpg,1,16,0,0,18,"elderly
man
portrait","[9, 18, 35]"
